Year,GeoCode,Value
2010,,2.18
2011,,2.32
2012,,2.1
2013,,1.85
2014,,1.71
2015,,1.37
2016,,1.16
2017,,1
2018,,1.06
2010,1,1.97
2011,1,1.92
2012,1,1.67
2013,1,1.23
2014,1,1.08
2015,1,1.04
2016,1,0.83
2017,1,0.72
2018,1,1.14
2010,2,2.12
2011,2,1.72
2012,2,1.61
2013,2,1.62
2014,2,1.53
2015,2,1.35
2016,2,1.21
2017,2,1.19
2018,2,1.09
2010,3,2.52
2011,3,2.2
2012,3,2.33
2013,3,2.33
2014,3,1.93
2015,3,1.49
2016,3,1.27
2017,3,1.28
2018,3,1.1
2010,4,3.36
2011,4,3.02
2012,4,2.51
2013,4,2.03
2014,4,1.62
2015,4,1.32
2016,4,1.18
2017,4,1.14
2018,4,1.39
2010,5,2.67
2011,5,2.19
2012,5,1.95
2013,5,1.54
2014,5,1.56
2015,5,1.27
2016,5,1.11
2017,5,0.93
2018,5,0.94
2010,6,2.76
2011,6,2.34
2012,6,2.2
2013,6,1.58
2014,6,1.79
2015,6,1.6
2016,6,1.43
2017,6,1.07
2018,6,1.09
2010,7,3.05
2011,7,2.51
2012,7,2.37
2013,7,2.2
2014,7,1.81
2015,7,1.3
2016,7,1.19
2017,7,1
2018,7,1.13
2010,8,3.07
2011,8,2.57
2012,8,2.49
2013,8,2.15
2014,8,1.86
2015,8,1.36
2016,8,1.35
2017,8,1.17
2018,8,1.31
2010,9,3.08
2011,9,2.73
2012,9,2.37
2013,9,2.79
2014,9,1.88
2015,9,1.45
2016,9,1.32
2017,9,1.05
2018,9,1.15
2010,10,3.01
2011,10,2.63
2012,10,2.51
2013,10,2.17
2014,10,1.98
2015,10,1.52
2016,10,1.19
2017,10,1.07
2018,10,1.01
2010,11,3.29
2011,11,3.09
2012,11,2.63
2013,11,2.3
2014,11,1.75
2015,11,1.33
2016,11,1.01
2017,11,0.86
2018,11,0.97
2010,12,2.6
2011,12,2.47
2012,12,2.29
2013,12,1.77
2014,12,2.02
2015,12,1.7
2016,12,1.47
2017,12,1.15
2018,12,1.26
2010,13,2.88
2011,13,2.46
2012,13,2.29
2013,13,1.85
2014,13,1.89
2015,13,1.42
2016,13,1.12
2017,13,0.86
2018,13,1.09
2010,14,3.45
2011,14,2.62
2012,14,2.07
2013,14,1.78
2014,14,1.56
2015,14,1.43
2016,14,1.08
2017,14,0.91
2018,14,1.21
2010,15,3.06
2011,15,2.62
2012,15,2.05
2013,15,1.86
2014,15,1.73
2015,15,1.54
2016,15,1.18
2017,15,0.8
2018,15,0.82
2010,16,3.42
2011,16,2.95
2012,16,2.59
2013,16,2.74
2014,16,1.87
2015,16,1.47
2016,16,1.26
2017,16,1.15
2018,16,1.13
2010,17,3.44
2011,17,3.19
2012,17,3.06
2013,17,1.94
2014,17,2.09
2015,17,1.71
2016,17,1.22
2017,17,0.81
2018,17,0.72
2010,18,3.64
2011,18,3.11
2012,18,2.14
2013,18,5.21
2014,18,1.64
2015,18,1.3
2016,18,1.13
2017,18,0.8
2018,18,1.08
2010,19,3.18
2011,19,3.24
2012,19,3.21
2013,19,3.07
2014,19,2.35
2015,19,1.49
2016,19,1.41
2017,19,1.39
2018,19,1.43
