Year,GeoCode,Value
2010,,54.33
2011,,51.8
2012,,51.35
2013,,51.45
2014,,50.82
2015,,51.29
2016,,52.1
2017,,52.58
2018,,52.74
2010,1,58.1
2011,1,57.65
2012,1,56.33
2013,1,57.79
2014,1,58.55
2015,1,56.59
2016,1,60.09
2017,1,60.78
2018,1,60.61
2010,2,59.81
2011,2,60.97
2012,2,60.22
2013,2,58.16
2014,2,58.42
2015,2,58.95
2016,2,60.59
2017,2,60.23
2018,2,61.3
2010,3,50.17
2011,3,49.6
2012,3,49.18
2013,3,51.14
2014,3,48.11
2015,3,48.45
2016,3,49.08
2017,3,49.88
2018,3,50.92
2010,4,46.56
2011,4,45.87
2012,4,46.14
2013,4,49.76
2014,4,51.85
2015,4,52.89
2016,4,50.81
2017,4,50.51
2018,4,48.6
2010,5,51.75
2011,5,52.51
2012,5,51.72
2013,5,52.33
2014,5,50.64
2015,5,50.53
2016,5,50.25
2017,5,51.64
2018,5,53.04
2010,6,51.98
2011,6,52.69
2012,6,51.93
2013,6,53.99
2014,6,52.2
2015,6,52.83
2016,6,55.25
2017,6,57.9
2018,6,58.17
2010,7,46.35
2011,7,45.97
2012,7,44.9
2013,7,46.43
2014,7,45.98
2015,7,47.19
2016,7,46.37
2017,7,48.53
2018,7,47.27
2010,8,46.72
2011,8,46.19
2012,8,45.75
2013,8,46.86
2014,8,47.69
2015,8,48.25
2016,8,47.26
2017,8,48.15
2018,8,47.34
2010,9,48.32
2011,9,47.21
2012,9,48.56
2013,9,47.84
2014,9,49
2015,9,48.38
2016,9,48.69
2017,9,48.22
2018,9,47.33
2010,10,47.09
2011,10,48.07
2012,10,46.7
2013,10,46.23
2014,10,47.14
2015,10,48.49
2016,10,50.03
2017,10,49.63
2018,10,51
2010,11,48.38
2011,11,47.09
2012,11,47.56
2013,11,47.99
2014,11,47.99
2015,11,48.16
2016,11,48.89
2017,11,49.89
2018,11,48.57
2010,12,50.3
2011,12,50
2012,12,49.19
2013,12,50.14
2014,12,49.74
2015,12,51.33
2016,12,52.07
2017,12,52.56
2018,12,51.9
2010,13,47.53
2011,13,47.73
2012,13,47.38
2013,13,45.71
2014,13,47.19
2015,13,49.27
2016,13,50.52
2017,13,50.24
2018,13,47.02
2010,14,45.31
2011,14,46.41
2012,14,48.44
2013,14,52.92
2014,14,55.73
2015,14,54.83
2016,14,55.53
2017,14,53.21
2018,14,51.16
2010,15,45.39
2011,15,45.69
2012,15,46.57
2013,15,46.62
2014,15,47.25
2015,15,47.01
2016,15,48.91
2017,15,50.29
2018,15,50.95
2010,16,44.52
2011,16,44.15
2012,16,43.8
2013,16,42.77
2014,16,48.39
2015,16,47.88
2016,16,48.35
2017,16,47.52
2018,16,48.6
2010,17,42.79
2011,17,42.78
2012,17,40.5
2013,17,61.18
2014,17,58.07
2015,17,55.86
2016,17,55.36
2017,17,56.61
2018,17,59.38
2010,18,40.66
2011,18,44.08
2012,18,41.56
2013,18,43.36
2014,18,45.93
2015,18,47.64
2016,18,47.96
2017,18,53.27
2018,18,52.6
2010,19,46.63
2011,19,44.04
2012,19,42.9
2013,19,42.43
2014,19,45.83
2015,19,49.96
2016,19,50.01
2017,19,46.61
2018,19,45.28
