Year,Value,GeoCode
2009,15837,
2010,16415,
2011,16966,
2012,17399,
2013,17928,
2014,18356,
2015,18701,
2016,19011,
2017,19124,
2018,19177,
2019,18992,
2020,18641,
2021,19291,
2009,789,1.0
2010,778,1.0
2011,792,1.0
2012,809,1.0
2013,818,1.0
2014,819,1.0
2015,809,1.0
2016,817,1.0
2017,795,1.0
2018,780,1.0
2019,752,1.0
2020,726,1.0
2021,718,1.0
2009,1406,2.0
2010,1431,2.0
2011,1463,2.0
2012,1470,2.0
2013,1460,2.0
2014,1495,2.0
2015,1481,2.0
2016,1474,2.0
2017,1467,2.0
2018,1436,2.0
2019,1374,2.0
2020,1338,2.0
2021,1355,2.0
2009,1529,3.0
2010,1531,3.0
2011,1560,3.0
2012,1568,3.0
2013,1600,3.0
2014,1625,3.0
2015,1640,3.0
2016,1654,3.0
2017,1636,3.0
2018,1611,3.0
2019,1591,3.0
2020,1572,3.0
2021,1594,3.0
2009,494,4.0
2010,542,4.0
2011,581,4.0
2012,587,4.0
2013,587,4.0
2014,602,4.0
2015,622,4.0
2016,647,4.0
2017,668,4.0
2018,680,4.0
2019,663,4.0
2020,666,4.0
2021,698,4.0
2009,1209,5.0
2010,1262,5.0
2011,1282,5.0
2012,1316,5.0
2013,1358,5.0
2014,1377,5.0
2015,1383,5.0
2016,1352,5.0
2017,1351,5.0
2018,1341,5.0
2019,1326,5.0
2020,1323,5.0
2021,1367,5.0
2009,594,6.0
2010,628,6.0
2011,635,6.0
2012,656,6.0
2013,673,6.0
2014,703,6.0
2015,741,6.0
2016,774,6.0
2017,781,6.0
2018,786,6.0
2019,783,6.0
2020,768,6.0
2021,783,6.0
2009,1175,7.0
2010,1224,7.0
2011,1277,7.0
2012,1341,7.0
2013,1434,7.0
2014,1437,7.0
2015,1473,7.0
2016,1505,7.0
2017,1528,7.0
2018,1528,7.0
2019,1486,7.0
2020,1450,7.0
2021,1504,7.0
2009,855,8.0
2010,898,8.0
2011,984,8.0
2012,1012,8.0
2013,1065,8.0
2014,1127,8.0
2015,1152,8.0
2016,1162,8.0
2017,1168,8.0
2018,1174,8.0
2019,1157,8.0
2020,1146,8.0
2021,1197,8.0
2009,944,9.0
2010,1000,9.0
2011,1033,9.0
2012,1039,9.0
2013,1088,9.0
2014,1085,9.0
2015,1117,9.0
2016,1169,9.0
2017,1173,9.0
2018,1162,9.0
2019,1212,9.0
2020,1200,9.0
2021,1239,9.0
2009,1269,10.0
2010,1335,10.0
2011,1403,10.0
2012,1447,10.0
2013,1506,10.0
2014,1551,10.0
2015,1587,10.0
2016,1611,10.0
2017,1652,10.0
2018,1677,10.0
2019,1683,10.0
2020,1640,10.0
2021,1753,10.0
2009,1315,11.0
2010,1341,11.0
2011,1374,11.0
2012,1404,11.0
2013,1423,11.0
2014,1433,11.0
2015,1467,11.0
2016,1497,11.0
2017,1500,11.0
2018,1509,11.0
2019,1472,11.0
2020,1428,11.0
2021,1461,11.0
2009,1065,12.0
2010,1113,12.0
2011,1117,12.0
2012,1155,12.0
2013,1198,12.0
2014,1237,12.0
2015,1258,12.0
2016,1264,12.0
2017,1260,12.0
2018,1275,12.0
2019,1291,12.0
2020,1281,12.0
2021,1344,12.0
2009,607,13.0
2010,669,13.0
2011,677,13.0
2012,714,13.0
2013,761,13.0
2014,801,13.0
2015,839,13.0
2016,857,13.0
2017,867,13.0
2018,895,13.0
2019,857,13.0
2020,857,13.0
2021,916,13.0
2009,518,14.0
2010,557,14.0
2011,572,14.0
2012,589,14.0
2013,591,14.0
2014,607,14.0
2015,616,14.0
2016,637,14.0
2017,663,14.0
2018,660,14.0
2019,675,14.0
2020,649,14.0
2021,663,14.0
2009,746,15.0
2010,764,15.0
2011,828,15.0
2012,850,15.0
2013,894,15.0
2014,937,15.0
2015,969,15.0
2016,1007,15.0
2017,1014,15.0
2018,1061,15.0
2019,1039,15.0
2020,1009,15.0
2021,1067,15.0
2009,637,16.0
2010,649,16.0
2011,686,16.0
2012,718,16.0
2013,730,16.0
2014,763,16.0
2015,795,16.0
2016,822,16.0
2017,840,16.0
2018,851,16.0
2019,844,16.0
2020,820,16.0
2021,844,16.0
2009,133,17.0
2010,132,17.0
2011,129,17.0
2012,130,17.0
2013,137,17.0
2014,142,17.0
2015,145,17.0
2016,139,17.0
2017,137,17.0
2018,142,17.0
2019,150,17.0
2020,144,17.0
2021,141,17.0
2009,203,18.0
2010,203,18.0
2011,203,18.0
2012,210,18.0
2013,209,18.0
2014,217,18.0
2015,220,18.0
2016,227,18.0
2017,225,18.0
2018,229,18.0
2019,240,18.0
2020,241,18.0
2021,241,18.0
2009,349,19.0
2010,358,19.0
2011,370,19.0
2012,384,19.0
2013,396,19.0
2014,398,19.0
2015,387,19.0
2016,396,19.0
2017,399,19.0
2018,380,19.0
2019,397,19.0
2020,383,19.0
2021,406,19.0
